,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,scc_unit_type,scc_fuel_type
1276,30701022,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Natural Gas-fired: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Rotary Strand Dryer: Direct Natural Gas-fired: Mixed Softwood/Hardwood,Direct Natural Gas
1277,30701030,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Indirect-heated: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Rotary Strand Dryer: Indirect-heated: Hardwood,
1278,30701031,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Indirect-heated: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Rotary Strand Dryer: Indirect-heated: Softwood,
1279,30701032,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Indirect-heated: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Rotary Strand Dryer: Indirect-heated: Mixed Softwood/Hardwood,
1280,30701039,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,"Indirect-heated Conveyor Dryer, Softwoods",Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Indirect-heated Conveyor Dryer, Softwoods",
1281,30701040,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Conveyor Dryer: Heated Zones: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Conveyor Dryer: Heated Zones: Hardwood,
1282,30701041,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Conveyor Dryer: Heated Zones: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Conveyor Dryer: Heated Zones: Softwood,
1283,30701042,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Conveyor Dryer: Heated Zones: Mixed Hardwood/Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Conveyor Dryer: Heated Zones: Mixed Hardwood/Softwood,
1284,30701043,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Conveyor Dryer: Unheated Zones: All Species,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Conveyor Dryer: Unheated Zones: All Species,
1285,30701064,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Storage Bins: Trimming and Dryer Exhaust Cyclone Dust,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Storage Bins: Trimming and Dryer Exhaust Cyclone Dust,
1286,30701401,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Hardwood,Direct Wood
1287,30701402,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Softwood,Direct Wood
1288,30701403,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Direct Wood
1289,30701404,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Hardwood,Natural Gas
1290,30701405,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Softwood,Natural Gas
1291,30701406,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Natural Gas
1292,30701407,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Phenol Formaldehyde Resin: Softwood,
1293,30701408,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Phenol Formaldehyde Resin: Hardwood,
1294,30701409,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,
1295,30701410,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Phenol Formaldehyde Resin: Hardwood,Direct Wood
1296,30701411,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Phenol Formaldehyde Resin: Softwood,Direct Wood
1297,30701412,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Direct Wood
1298,30701413,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Phenol Formaldehyde Resin: Softwood,Natural Gas
1299,30701414,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Natural Gas
1300,30701415,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Phenol Formaldehyde Resin: Hardwood,Natural Gas
1301,30701416,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701428,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,"Board dryer,direct NG-fired,softwood, linseed oil binder(heated zones)",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Board dryer,direct NG-fired,softwood, linseed oil binder(heated zones)",direct NG
1302,30701417,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Hardwood,
1303,30701418,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Softwood,
1304,30701419,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,
1305,30701420,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701421,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,"Tempering oven, direct natural gas-fired, hardwood",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Tempering oven, direct natural gas-fired, hardwood",direct natural gas
1306,30701421,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Hardboard Oven,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf HardboardOven,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Hardboard Oven,
1307,30701423,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Secondary Tube Dryer: All Direct-fired Units,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Secondary Tube Dryer: All Direct-fired Units,All Direct
1308,30701424,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Secondary Tube Dryer: All Indirect-fired Units,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Secondary Tube Dryer: All Indirect-fired Units,All Indirect
1309,30701425,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701424,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,"Tube dryer, second stage, indirect heated, hardwood",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Tube dryer, second stage, indirect heated, hardwood",
1310,30701426,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Fiber Dryers: Other,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf FiberDryrsOther,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Fiber Dryers: Other,
1311,30701427,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Press Pre-Dryer: Phenol Formaldehyde Resin,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Press Pre-Dryer: Phenol Formaldehyde Resin,
1312,30701428,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Press Pre-Dryer: Non-Phenol Formaldehyde Resin,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Press Pre-Dryer: Non-Phenol Formaldehyde Resin,
1313,30701430,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701431,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,"Humidification kiln, indirect heated",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Humidification kiln, indirect heated",
1314,30701510,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701513,,,Industrial Processes,Pulp and Paper and Wood Products,Fiberboard (FB) Manufacture,"Board dryer, indirect heated, softwood, starch binder (heated zones)",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Board dryer, indirect heated, softwood, starch binder (heated zones)",
1315,30701512,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701516,,,Industrial Processes,Pulp and Paper and Wood Products,Fiberboard (FB) Manufacture,"Board dryer,indirect htd, softwood, 6-12% asphalt binder(heated zones)",Industrial Processes - Pulp & Paper,,Retired,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,"Board dryer,indirect htd, softwood, 6-12% asphalt binder(heated zones)",
1316,30701513,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Fiberboard (FB) Manufacture,Mat Dryer: Indirect-heated: Starch binder: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd FiberboardManf SeeSCCLev4,Active,7.0,Other Industrial Processes,3.0,"Wood, Pulp & Paper, & Publishing Products",99.0,Other,,,Mat Dryer: Indirect-heated: Starch binder: Softwood,
