,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
6763,30700942,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Secondary Tube Dryer: All Indirect-fired Units,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6764,30700943,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Secondary Tube Dryer: All Direct-fired Units,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6765,30700946,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Fiber Dryers: Other,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf FiberDryrsOther,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6766,30700947,"Oct 29, 2020 10:27:24 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Medium Density Fiberboard (MDF) Manufacture,Agriculture Fiber Rotary Dryer,Industrial Processes - Pulp & Paper,PulpPaperWoodProd MDFManf AgFiberRotDryr,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6796,30701001,"Sep 30, 2017 3:51:57 AM",No,,Point,,No,,2015.0,3/3/2016,30701009,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,"Direct Wood-fired Rotary Dryer, Unspecified Pines",Industrial Processes - Pulp & Paper,,Retired,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6797,30701008,"Sep 30, 2017 3:51:57 AM",No,,Point,,No,,2015.0,3/3/2016,30701010,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,"Direct Wood-fired Rotary Dryer, Aspen",Industrial Processes - Pulp & Paper,,Retired,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6798,30701009,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Wood-fired: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6799,30701010,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Wood-fired: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6800,30701015,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Wood-fired: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6801,30701020,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Natural Gas-fired: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6802,30701021,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Natural Gas-fired: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6803,30701022,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Direct Natural Gas-fired: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6804,30701030,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Indirect-heated: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6805,30701031,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Indirect-heated: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6806,30701032,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Rotary Strand Dryer: Indirect-heated: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6807,30701039,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,"Indirect-heated Conveyor Dryer, Softwoods",Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6808,30701040,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Conveyor Dryer: Heated Zones: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6809,30701041,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Conveyor Dryer: Heated Zones: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6810,30701042,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Conveyor Dryer: Heated Zones: Mixed Hardwood/Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6811,30701043,"Oct 29, 2020 10:27:25 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Conveyor Dryer: Unheated Zones: All Species,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6819,30701064,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Oriented Strandboard (OSB) Manufacture,Storage Bins: Trimming and Dryer Exhaust Cyclone Dust,Industrial Processes - Pulp & Paper,PulpPaperWoodProd OSBManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6855,30701401,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6856,30701402,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6857,30701403,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6858,30701404,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6859,30701405,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6860,30701406,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6861,30701407,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6862,30701408,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6863,30701409,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6864,30701410,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6865,30701411,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6866,30701412,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Direct Wood-fired: Blowline Blend: Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6867,30701413,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6868,30701414,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6869,30701415,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Natural Gas-fired: Blowline Blend: Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6870,30701416,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701428,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,"Board dryer,direct NG-fired,softwood, linseed oil binder(heated zones)",Industrial Processes - Pulp & Paper,,Retired,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6871,30701417,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6872,30701418,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Softwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6873,30701419,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Pressurized Refiner/Primary Tube Dryer: Indirect-fired: Blowline Blend: Non-Phenol Formaldehyde Resin: Mixed Softwood/Hardwood,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6874,30701420,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701421,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,"Tempering oven, direct natural gas-fired, hardwood",Industrial Processes - Pulp & Paper,,Retired,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6875,30701421,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Hardboard Oven,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf HardboardOven,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6876,30701423,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Secondary Tube Dryer: All Direct-fired Units,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6877,30701424,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Secondary Tube Dryer: All Indirect-fired Units,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6878,30701425,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701424,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,"Tube dryer, second stage, indirect heated, hardwood",Industrial Processes - Pulp & Paper,,Retired,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6879,30701426,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Fiber Dryers: Other,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf FiberDryrsOther,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6880,30701427,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Press Pre-Dryer: Phenol Formaldehyde Resin,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6881,30701428,"Oct 29, 2020 10:27:26 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,Press Pre-Dryer: Non-Phenol Formaldehyde Resin,Industrial Processes - Pulp & Paper,PulpPaperWoodProd HardboardManf SeeSCCLev4,Active,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
6882,30701430,"Jul 29, 2021 8:57:26 PM",No,,Point,2/19/2004,No,,2015.0,3/3/2016,30701431,,,Industrial Processes,Pulp and Paper and Wood Products,Hardboard (HB) Manufacture,"Humidification kiln, indirect heated",Industrial Processes - Pulp & Paper,,Retired,7,Other Industrial Processes,3,"Wood, Pulp & Paper, & Publishing Products",99,Other,,,,
